ncm;anexo;tipo;dispositivo;trecho
29181990;I;isencao;"RICMS/SE — Anexo I, pág. 69 do PDF de anexos";"67 Olanzapina 2933.99.69 Olanzapina 5 mg – (por comprimido) 3003.90.79/ 3004.90.69 Olanzapina 10 mg – (por comprimido) 68 Penicilamina 2930.90.19 Penicilamina 250 mg - por cápsula 3003.90.69/ 3004.90.59 69 Pravastatina Sódica 2918.19.90 Pravastatina 40 mg - por comprimido Pravastatina 10 mg - por co"
29309039;I;isencao;"RICMS/SE — Anexo I, pág. 23 do PDF de anexos";"2 - Glioxilato de L - Mentila, e 1,4 - Ditiano 2,5 Diol, Mentiloxatiolano, 2930.90.39;"
29333929;I;isencao;"RICMS/SE — Anexo I, pág. 23 do PDF de anexos";"3 - Cloridrato de 3 - cloro - metilpiridina, 2 - Cloro - 3 - (2 - clorometil - 4 - piridilcarboxamido) - 4 - metilpiridina,2 - Cloro - 3 - (2 - ciclopropilamino - 3 - piridilcarboxamido) - 4 - metilpiridina, 2933.39.29;"
29334990;I;isencao;"RICMS/SE — Anexo I, pág. 64 do PDF de anexos";"Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, com inalador Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, sem inalador 15 Cabergolina 2939.69.90 Cabergolina 0,5 mg - (por comprimido) 3003.90.99/ 3004.90.99 16 Calcitonina Sintética de Salmão 2937.90.90 Calcitonina Sintética de "
29335919;I;isencao;"RICMS/SE — Anexo I, pág. 64 do PDF de anexos";"Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, com inalador Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, sem inalador 15 Cabergolina 2939.69.90 Cabergolina 0,5 mg - (por comprimido) 3003.90.99/ 3004.90.99 16 Calcitonina Sintética de Salmão 2937.90.90 Calcitonina Sintética de "
29335999;I;isencao;"RICMS/SE — Anexo I, pág. 69 do PDF de anexos";"67 Olanzapina 2933.99.69 Olanzapina 5 mg – (por comprimido) 3003.90.79/ 3004.90.69 Olanzapina 10 mg – (por comprimido) 68 Penicilamina 2930.90.19 Penicilamina 250 mg - por cápsula 3003.90.69/ 3004.90.59 69 Pravastatina Sódica 2918.19.90 Pravastatina 40 mg - por comprimido Pravastatina 10 mg - por co"
29349923;I;isencao;"RICMS/SE — Anexo I, pág. 23 do PDF de anexos";"8 - Timidina, 2934.99.23;"
29349939;I;isencao;"RICMS/SE — Anexo I, pág. 189 do PDF de anexos";"ICMS 133/2021) Delamanida 2934.99.39 Delamanida – 50 mg – comprimidorevestido 3003.90.89 3004.90.79 Acrescentado o Item 240 pelo Decreto 412/2023, efeitos a partir de 11.09.2023."
29349999;I;isencao;"RICMS/SE — Anexo I, pág. 63 do PDF de anexos";"Nasal – (por frasco 2,5 ml) 3003.39.29/ 3004.39.29 3 Acetato de Fludrocortisona 2937.22.90 Fludrocortisona 0,1 mg – por comprimido 3003.39.99/ 3004.39.99 4 Acetato de Glatiramer 2922.49.90 Acetato de Glatiramer - 20 mg – por frasco/ampola para injeção subcutânea + diluente + seringa/agulha 3003.90.4"
29029090;I;isencao;"RICMS/SE — Anexo I, pág. 23 do PDF de anexos";"11 - Ciclopropil - Acetileno, 2902.90.90 (Conv."
29036919;I;isencao;"RICMS/SE — Anexo I, pág. 23 do PDF de anexos";"12 - Cloreto de Tritila, 2903.69.19;"
29082090;I;isencao;"RICMS/SE — Anexo I, pág. 23 do PDF de anexos";"13 - Tiofenol, 2908.20.90;"
29214229;I;isencao;"RICMS/SE — Anexo I, pág. 24 do PDF de anexos";"Acrescentado os itens 11 a 27 pelo Decreto n.º 22.883/04 , efeitos a partir de 13/07/2004. 28 - (s) - 5 - cloro - alfa - (ciclopropiletinil) - 2 - [((4 - metoxi - fenil) - metil)amino] - alfa - (trifluormetil)benzenometanol – 2921.42.29 (Conv.ICMS 80/08);"
29242190;I;isencao;"RICMS/SE — Anexo I, pág. 23 do PDF de anexos";"17 - N - metil - 2 - pirrolidinona, 2924.21.90;"
29310029;I;isencao;"RICMS/SE — Anexo I, pág. 23 do PDF de anexos";"18 - Cloreto de terc - butil - dimetil - silano, 2931.00.29;"
29349929;I;isencao;"RICMS/SE — Anexo I, pág. 190 do PDF de anexos";"ICMS 218/2021) Entricitabina + Tenofovir 2934.99.29(Entricitabina) 2933.59.49 (Tenofovir) Entricitabina 200 mg + tenofovir 300 mg - comprimidorevestido 3003.90.99 3004.90.99 Acrescentado o Item 250 pelo Decreto 412/2023, efeitos a partir de 11.09.2023. 251 (Conv."
23349929;I;isencao;"RICMS/SE — Anexo I, pág. 23 do PDF de anexos";"22 - Tritil - azido - timidina, 2334.99.29;"
29209090;I;isencao;"RICMS/SE — Anexo I, pág. 24 do PDF de anexos";"Acrescentado o item 28 pelo Decreto nº 25.554/08 , efeitos a partir de 25/07/2008. 29 - ChloromethylIsopropil Carbonate, 2920.90.90 (Conv."
30049068;I;isencao;"RICMS/SE — Anexo I, pág. 64 do PDF de anexos";"Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, com inalador Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, sem inalador 15 Cabergolina 2939.69.90 Cabergolina 0,5 mg - (por comprimido) 3003.90.99/ 3004.90.99 16 Calcitonina Sintética de Salmão 2937.90.90 Calcitonina Sintética de "
29349922;I;isencao;"RICMS/SE — Anexo I, pág. 111 do PDF de anexos";"31 Outros medicamentos não especificados 3004.90.99 32 Sulfato de Quinina 3004.90.99 33 Zidovudina 3004.90.99 34 Zidovudina (AZT) 2934.99.22 35 Zidovudina (AZT) 3004.90.79 36 Dicloridrato de Quinina 3004.90.99 37 Dicloridrato de Quinina 2939.21.00 38 Artequin 3004.90.99 39 Isotionato de Pentamidina "
29242999;I;isencao;"RICMS/SE — Anexo I, pág. 65 do PDF de anexos";"Clozapina 25 mg – (por comprimido) 30 Danazol 2937.19.90 Danazol 100 mg – (por cápsula) 3003.39.39/ 3004.39.39 31 Deferoxamina 2928.00.90 Deferoxamina 500 mg – injetável – (por frasco) 3003.90.58/ 3004.90.48 32 Dicloridrato de Pramipexol 2934.20.90 Pramipexol 1 mg - por comprimido Pramipexol 0,125 m"
29349993;I;isencao;"RICMS/SE — Anexo I, pág. 191 do PDF de anexos";"ICMS 218/2021) Tenofovir+ lamivudina+ efavirenz 2933.59.49 (Tenofovir) 2934.99.93 (Lamivudina) 2933.39.99 (Efavirenz) Tenofovir 300 mg + lamivudina 300 mg + efavirenz 600mg - Comprimido 3003.90.99 3004.90.99 Acrescentado o Item 263 pelo Decreto 412/2023, efeitos a partir de 11.09.2023. 264 (Conv."
29335949;I;isencao;"RICMS/SE — Anexo I, pág. 182 do PDF de anexos";"ICMS 145/2013) 3002.10.39 Tenecteplase 40 mg poliofinjctfa + ser injdil x 8 ml Tenecteplase 50 mg poliofinjctfa + ser injdil x 10 ml 3002.10.39 Acrescentados os subitens167 a 192 pelo Decreto n.º 29.672/2013 , efeitos a partir de 13/11/2013 193 Bosentana (Conv ICMS 20/14) 2935.00.19 Bosentana – conc"
30039099;I;isencao;"RICMS/SE — Anexo I, pág. 64 do PDF de anexos";"Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, com inalador Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, sem inalador 15 Cabergolina 2939.69.90 Cabergolina 0,5 mg - (por comprimido) 3003.90.99/ 3004.90.99 16 Calcitonina Sintética de Salmão 2937.90.90 Calcitonina Sintética de "
30049099;I;isencao;"RICMS/SE — Anexo I, pág. 64 do PDF de anexos";"Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, com inalador Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, sem inalador 15 Cabergolina 2939.69.90 Cabergolina 0,5 mg - (por comprimido) 3003.90.99/ 3004.90.99 16 Calcitonina Sintética de Salmão 2937.90.90 Calcitonina Sintética de "
30039069;I;isencao;"RICMS/SE — Anexo I, pág. 69 do PDF de anexos";"67 Olanzapina 2933.99.69 Olanzapina 5 mg – (por comprimido) 3003.90.79/ 3004.90.69 Olanzapina 10 mg – (por comprimido) 68 Penicilamina 2930.90.19 Penicilamina 250 mg - por cápsula 3003.90.69/ 3004.90.59 69 Pravastatina Sódica 2918.19.90 Pravastatina 40 mg - por comprimido Pravastatina 10 mg - por co"
30049059;I;isencao;"RICMS/SE — Anexo I, pág. 69 do PDF de anexos";"67 Olanzapina 2933.99.69 Olanzapina 5 mg – (por comprimido) 3003.90.79/ 3004.90.69 Olanzapina 10 mg – (por comprimido) 68 Penicilamina 2930.90.19 Penicilamina 250 mg - por cápsula 3003.90.69/ 3004.90.59 69 Pravastatina Sódica 2918.19.90 Pravastatina 40 mg - por comprimido Pravastatina 10 mg - por co"
30039078;I;isencao;"RICMS/SE — Anexo I, pág. 64 do PDF de anexos";"Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, com inalador Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, sem inalador 15 Cabergolina 2939.69.90 Cabergolina 0,5 mg - (por comprimido) 3003.90.99/ 3004.90.99 16 Calcitonina Sintética de Salmão 2937.90.90 Calcitonina Sintética de "
30039079;I;isencao;"RICMS/SE — Anexo I, pág. 64 do PDF de anexos";"Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, com inalador Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, sem inalador 15 Cabergolina 2939.69.90 Cabergolina 0,5 mg - (por comprimido) 3003.90.99/ 3004.90.99 16 Calcitonina Sintética de Salmão 2937.90.90 Calcitonina Sintética de "
30049069;I;isencao;"RICMS/SE — Anexo I, pág. 64 do PDF de anexos";"Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, com inalador Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, sem inalador 15 Cabergolina 2939.69.90 Cabergolina 0,5 mg - (por comprimido) 3003.90.99/ 3004.90.99 16 Calcitonina Sintética de Salmão 2937.90.90 Calcitonina Sintética de "
30039088;I;isencao;"RICMS/SE — Anexo I, pág. 190 do PDF de anexos";"ICMS 218 /2021) Efavirenz 2933.29.99 200 mg - Cápsulagelatinosa dura 600 mg - Comprimidorevestido 30 mg/ml Solução oral - Frasco 3003.90.88 3004.90.78 Acrescentado o Item 248 pelo Decreto 412/2023, efeitos a partir de 11.09.2023. 249 (Conv."
30049078;I;isencao;"RICMS/SE — Anexo I, pág. 190 do PDF de anexos";"ICMS 218 /2021) Efavirenz 2933.29.99 200 mg - Cápsulagelatinosa dura 600 mg - Comprimidorevestido 30 mg/ml Solução oral - Frasco 3003.90.88 3004.90.78 Acrescentado o Item 248 pelo Decreto 412/2023, efeitos a partir de 11.09.2023. 249 (Conv."
30049079;I;isencao;"RICMS/SE — Anexo I, pág. 63 do PDF de anexos";"Nasal – (por frasco 2,5 ml) 3003.39.29/ 3004.39.29 3 Acetato de Fludrocortisona 2937.22.90 Fludrocortisona 0,1 mg – por comprimido 3003.39.99/ 3004.39.99 4 Acetato de Glatiramer 2922.49.90 Acetato de Glatiramer - 20 mg – por frasco/ampola para injeção subcutânea + diluente + seringa/agulha 3003.90.4"
29349927;I;isencao;"RICMS/SE — Anexo I, pág. 190 do PDF de anexos";"ICMS 218/2021) Estavudina 2934.99.27 1 mg/ml solução oral - Frasco 3003.90.89 3004.90.79 Acrescentado o Item 251 pelo Decreto 412/2023, efeitos a partir de 11.09.2023. 252 (Conv."
29339999;I;isencao;"RICMS/SE — Anexo I, pág. 72 do PDF de anexos";"ICMS 148/06) Deferasirox 2933.99.69 Deferasirox 125 mg - por comprimido Deferasirox 250 mg - por comprimido Deferasirox 500 mg - por comprimido 3003.90.79/ 3004.90.69 Acrescentado o item 122 pelo Decreto n.º 24.243/07 , efeitos a partir de 08.01.2007. 123 Verteporfina (Conv ICMS 26/07 e 75/07) 2933."
29333999;I;isencao;"RICMS/SE — Anexo I, pág. 64 do PDF de anexos";"Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, com inalador Budesonida 200 mcg - cápsula - pó inalante - 60 cápsulas, sem inalador 15 Cabergolina 2939.69.90 Cabergolina 0,5 mg - (por comprimido) 3003.90.99/ 3004.90.99 16 Calcitonina Sintética de Salmão 2937.90.90 Calcitonina Sintética de "
76152000;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"VIII - barra de apoio para portador de deficiência física........................................................7615.20.00 (Conv."
87131000;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"ICMS 47/97 e 38/05): I - cadeira de rodas e outros veículos para inválidos, mesmo com motor ou outro mecanismo de propulsão: a) sem mecanismo de propulsão.....................................................8713.10.00; b)outros........................................................................."
87139000;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"ICMS 47/97 e 38/05): I - cadeira de rodas e outros veículos para inválidos, mesmo com motor ou outro mecanismo de propulsão: a) sem mecanismo de propulsão.....................................................8713.10.00; b)outros........................................................................."
87142000;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"II - partes e acessórios destinados exclusivamente à aplicação em cadeiras de rodas ou em outros veículos para inválidos.........................................................................8714.20.00;"
90213110;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1.femurais......................................................................9021.31.10; a.2.miolétricas...................................................................9021.31.20; a.3.outras"
90213120;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1.femurais......................................................................9021.31.10; a.2.miolétricas...................................................................9021.31.20; a.3.outras"
90213190;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1.femurais......................................................................9021.31.10; a.2.miolétricas...................................................................9021.31.20; a.3.outras"
90211010;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1.femurais......................................................................9021.31.10; a.2.miolétricas...................................................................9021.31.20; a.3.outras"
90211020;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1.femurais......................................................................9021.31.10; a.2.miolétricas...................................................................9021.31.20; a.3.outras"
90211091;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1.femurais......................................................................9021.31.10; a.2.miolétricas...................................................................9021.31.20; a.3.outras"
90211099;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1.femurais......................................................................9021.31.10; a.2.miolétricas...................................................................9021.31.20; a.3.outras"
90213991;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"IV - partes de próteses modulares que substituem membros superiores ou inferiores............ 9021.39.91;"
90213999;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"V - outros............................................................................9021.39.99;"
90214000;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"VI - aparelhos para facilitar a audição dos surdos, exceto as partes e acessórios....................9021.40.00;"
90219092;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"VII - partes e acessórios de aparelhos para facilitar a audição dos surdos........9021.90.92;"
90219019;I;isencao;"RICMS/SE — Anexo I, pág. 103 do PDF de anexos";"ICMS 142/2025) 9021.90.19 Conjunto para hidrocefalia de baixo perfil Nova Redação dada ao Item 174 pelo Decreto 1.362/2026, efeitos a partir de 24.10.2025."
84142000;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"II - partes e acessórios destinados exclusivamente à aplicação em cadeiras de rodas ou em outros veículos para inválidos............................... 8414.20.00;"
90211110;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1. femurais........................................ 9021.11.10; a.2. miolétricas............................................ 9021.11.20; a.3. outras................................................"
90211120;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1. femurais........................................ 9021.11.10; a.2. miolétricas............................................ 9021.11.20; a.3. outras................................................"
90211190;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1. femurais........................................ 9021.11.10; a.2. miolétricas............................................ 9021.11.20; a.3. outras................................................"
90211910;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1. femurais........................................ 9021.11.10; a.2. miolétricas............................................ 9021.11.20; a.3. outras................................................"
90211920;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1. femurais........................................ 9021.11.10; a.2. miolétricas............................................ 9021.11.20; a.3. outras................................................"
90211991;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1. femurais........................................ 9021.11.10; a.2. miolétricas............................................ 9021.11.20; a.3. outras................................................"
90211999;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"III - próteses articulares e outros aparelhos de ortopedia ou para fraturas: a) próteses articulares: a.1. femurais........................................ 9021.11.10; a.2. miolétricas............................................ 9021.11.20; a.3. outras................................................"
90213091;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"IV - partes de próteses modulares que substituem membros superiores ou inferiores..... 9021.30.91; (NR) Nova Redação dada ao inciso IV pelo Decreto n.º 22.231/03, efeitos a partir de 1º/05/2003."
90213099;I;isencao;"RICMS/SE — Anexo I, pág. 29 do PDF de anexos";"V - outros.....................................................................9021.30.99;"
90221419;I;isencao;"RICMS/SE — Anexo I, pág. 32 do PDF de anexos";"As operações que destinem ao Ministério da Saúde equipamentos médicos - hospitalares, indicados abaixo e enviados ao Estado de Sergipe, para atender ao “Programa de Modernização Gerencial e Reequipamento da Rede Hospitalar”, instituído pela Portaria n.º 2.432, de 23 de março de 1998, do Ministério d"
90221200;I;isencao;"RICMS/SE — Anexo I, pág. 32 do PDF de anexos";"II - Simulador para Tomografia Computadorizada - CT SIM - 9022.12.00."
35040090;I;isencao;"RICMS/SE — Anexo I, pág. 47 do PDF de anexos";"ICMS 103/2011): Item Fármacos NCM Fármacos Medicamentos NCM Medicamentos I Albumina Humana 3504.00.90 Soroalbumina humana a 20% - Frasco Ampola 200mg/ml 3002.10.37 II Concentrado de Fator IX 3504.00.90 Concentrado de Fator IX da Coagulação Frasco de 500 UI 3002.10.39 III Concentrado de Fator VIII 35"
30021037;I;isencao;"RICMS/SE — Anexo I, pág. 47 do PDF de anexos";"ICMS 103/2011): Item Fármacos NCM Fármacos Medicamentos NCM Medicamentos I Albumina Humana 3504.00.90 Soroalbumina humana a 20% - Frasco Ampola 200mg/ml 3002.10.37 II Concentrado de Fator IX 3504.00.90 Concentrado de Fator IX da Coagulação Frasco de 500 UI 3002.10.39 III Concentrado de Fator VIII 35"
30021039;I;isencao;"RICMS/SE — Anexo I, pág. 47 do PDF de anexos";"ICMS 103/2011): Item Fármacos NCM Fármacos Medicamentos NCM Medicamentos I Albumina Humana 3504.00.90 Soroalbumina humana a 20% - Frasco Ampola 200mg/ml 3002.10.37 II Concentrado de Fator IX 3504.00.90 Concentrado de Fator IX da Coagulação Frasco de 500 UI 3002.10.39 III Concentrado de Fator VIII 35"
84314390;I;isencao;"RICMS/SE — Anexo I, pág. 49 do PDF de anexos";"Equipamentos sob o regime Ex - tarifário da CAMEX 8431.43.90 Ex 017 – Equipamentos de limpeza de entulho submarino, projetados para serem operados remotamente em todas as funções, realizar limpeza e remoção de entulho acumulado ao redor de poço e petróleo ou gás em erupção descontrolada e efetuar pe"
90222190;I;isencao;"RICMS/SE — Anexo I, pág. 50 do PDF de anexos";"As operações com aceleradores lineares, classificados no código 9022.21.90 da Nomenclatura Comum do Mercosul – NCM, realizadas no âmbito do Programa Nacional de Oncologia do Ministério da Saúde (Conv."
